iteration,applied_learning_rate,next_learning_rate,exponent,active,ema_max_kl,hold_streak,cooldown_remaining,promoted,max_approx_kl,cumulative_games,final_clip_fraction,entropy,epochs_completed,update_seconds
2481,0.001,0.001,0,False,0.0017735484687794437,0,0,False,0.0018358109338619105,19088000,0.02385,0.22671,16,1.22963
2482,0.001,0.001,0,False,0.0017621543872587807,0,0,False,0.0016596076535728144,19096000,0.02135,0.22756,16,1.29876
2483,0.001,0.001,0,False,0.0017586091147651223,0,0,False,0.0017267016623221953,19100000,0.02232,0.22589,16,0.60876
2484,0.001,0.001,0,False,0.0017569492877703382,0,0,False,0.001742010844817282,19108000,0.02362,0.22824,16,1.22953
2485,0.001,0.001,0,False,0.001751459215621466,0,0,False,0.0017020485662816137,19116000,0.02327,0.22588,16,1.3001
2486,0.001,0.001,0,False,0.0017780100544478599,0,0,False,0.002016967603885405,19124000,0.02871,0.22475,16,1.29425
2487,0.001,0.001,0,False,0.001778425929166944,0,0,False,0.001782168801638701,19132000,0.02416,0.22609,16,1.22773
2488,0.001,0.001,0,False,0.0017677706219028308,0,0,False,0.0016718728565258121,19140000,0.0222,0.22626,16,1.31163
2489,0.001,0.001,0,False,0.0017690742432661022,0,0,False,0.0017808068355355455,19148000,0.02528,0.22428,16,1.31274
2490,0.001,0.001,0,False,0.001781696017752428,0,0,False,0.0018952919881293588,19156000,0.02526,0.22542,16,1.23428
2491,0.001,0.001,0,False,0.0017714000237424928,0,0,False,0.0016787360776530785,19164000,0.02092,0.22566,16,1.30543
2492,0.001,0.001,0,False,0.001775811366565575,0,0,False,0.0018155134519733155,19172000,0.02588,0.2253,16,1.23942
2493,0.001,0.001,0,False,0.001780420094158056,0,0,False,0.0018218986424903849,19180000,0.02146,0.22497,16,1.24329
2494,0.001,0.001,0,False,0.0017610314058367727,0,0,False,0.001586533210945225,19188000,0.021,0.22661,16,1.21854
2495,0.001,0.001,0,False,0.001767851959358658,0,0,False,0.0018292369410556264,19196000,0.02532,0.22584,16,1.21408
2496,0.001,0.001,0,False,0.0017946399170570449,0,0,False,0.002035731536342525,19200000,0.02615,0.22571,16,0.6711
2497,0.001,0.001,0,False,0.0017859223761688746,0,0,False,0.0017074645081753424,19208000,0.02169,0.22348,16,1.22788
2498,0.001,0.001,0,False,0.001789465217024708,0,0,False,0.0018213507847272094,19216000,0.02061,0.22297,16,1.31274
2499,0.001,0.001,0,False,0.0017799000222952933,0,0,False,0.0016938132697305612,19224000,0.02179,0.22658,16,1.21846
2500,0.001,0.001,0,False,0.0017639231765479635,0,0,False,0.0016201315648219966,19232000,0.022,0.22678,16,1.30096
2501,0.001,0.001,0,False,0.0017621701424713272,0,0,False,0.0017463928357816028,19240000,0.02176,0.22532,16,1.22258
2502,0.001,0.001,0,False,0.0017634108468730012,0,0,False,0.0017745771864880683,19248000,0.02398,0.22579,16,1.21524
2503,0.001,0.001,0,False,0.0017492483920909328,0,0,False,0.001621786299052318,19256000,0.0193,0.22515,16,1.2058
2504,0.001,0.001,0,False,0.0017556415330745206,0,0,False,0.0018131798019268106,19264000,0.02495,0.22447,16,1.31085
2505,0.001,0.001,0,False,0.0017525869774499172,0,0,False,0.0017250959768284873,19272000,0.02379,0.22662,16,1.21348
2506,0.001,0.001,0,False,0.0017635425442016532,0,0,False,0.0018621426449672775,19280000,0.02586,0.22504,16,1.21014
2507,0.001,0.001,0,False,0.0017642651107049358,0,0,False,0.0017707682092344796,19288000,0.02366,0.22472,16,1.21224
2508,0.001,0.001,0,False,0.0017544091849482897,0,0,False,0.0016657058531384754,19296000,0.02173,0.22715,16,1.31116
2509,0.001,0.001,0,False,0.0017833730175147993,0,0,False,0.0020440475106133856,19300000,0.02967,0.21868,16,0.66536
2510,0.001,0.001,0,False,0.001770160539156082,0,0,False,0.0016512482339276254,19308000,0.02032,0.22591,16,1.22905
2511,0.001,0.001,0,False,0.001778647835067862,0,0,False,0.0018550334982738836,19316000,0.02564,0.22364,16,1.22669
2512,0.001,0.001,0,False,0.0017694761852238045,0,0,False,0.001686931336627287,19324000,0.02244,0.22369,16,1.2862
2513,0.001,0.001,0,False,0.0017609090441631124,0,0,False,0.0016838047746168833,19332000,0.01671,0.22586,16,1.20751
2514,0.001,0.001,0,False,0.001781308296255948,0,0,False,0.001964901565091469,19340000,0.02199,0.22711,16,1.31271
2515,0.001,0.001,0,False,0.0017866463386883656,0,0,False,0.0018346887205801243,19348000,0.02319,0.22704,16,1.23076
2516,0.001,0.001,0,False,0.001778631355760375,0,0,False,0.0017064965094084603,19356000,0.0234,0.22448,16,1.20698
2517,0.001,0.001,0,False,0.0017658718379840723,0,0,False,0.0016510361779973474,19364000,0.02162,0.22289,16,1.29749
2518,0.001,0.001,0,False,0.0017515914549777983,0,0,False,0.001623068007921332,19372000,0.01993,0.22419,16,1.29698
2519,0.001,0.001,0,False,0.0017725539095818736,0,0,False,0.0019612160010185524,19380000,0.02717,0.2255,16,1.32082
2520,0.001,0.001,0,False,0.0017740619427160855,0,0,False,0.0017876342409239925,19388000,0.02214,0.22412,16,1.21481
2521,0.001,0.001,0,False,0.0017825752341432233,0,0,False,0.0018591948569874632,19396000,0.02534,0.22191,16,1.22448
2522,0.001,0.001,0,False,0.0017877466102529107,0,0,False,0.0018342889952400988,19400000,0.02457,0.22494,16,0.61588
2523,0.001,0.001,0,False,0.0017975153065545326,0,0,False,0.001885433573269129,19408000,0.02447,0.22262,16,1.22074
2524,0.001,0.001,0,False,0.0017842869487906504,0,0,False,0.0016652317289157109,19416000,0.02169,0.22581,16,1.31291
2525,0.001,0.001,0,False,0.001801092574405841,0,0,False,0.0019523432049425578,19424000,0.02763,0.22519,16,1.31845
2526,0.001,0.001,0,False,0.0017810973462830655,0,0,False,0.0016011402931780862,19432000,0.02223,0.22433,16,1.29778
2527,0.001,0.001,0,False,0.0017906022931061633,0,0,False,0.0018761468145140454,19440000,0.02347,0.22225,16,1.22176
2528,0.001,0.001,0,False,0.0017868831706201668,0,0,False,0.001753411068246198,19448000,0.02338,0.2257,16,1.20957
2529,0.001,0.001,0,False,0.0017822441426942899,0,0,False,0.0017404928913613965,19456000,0.02307,0.22402,16,1.30374
2530,0.001,0.001,0,False,0.0017898769850108705,0,0,False,0.001858572565860096,19464000,0.02513,0.22578,16,1.2275
2531,0.001,0.001,0,False,0.0017764965037980773,0,0,False,0.0016560721728829393,19472000,0.02082,0.22566,16,1.32301
2532,0.001,0.001,0,False,0.0017797186355206624,0,0,False,0.001808717821023928,19480000,0.02425,0.22562,16,1.22008
2533,0.001,0.001,0,False,0.0017726233440832362,0,0,False,0.0017087657211464018,19488000,0.02278,0.22696,16,1.21357
2534,0.001,0.001,0,False,0.001781425853051909,0,0,False,0.0018606484337699645,19496000,0.0219,0.22414,16,1.31797
2535,0.001,0.001,0,False,0.0017857315381676804,0,0,False,0.0018244827042096237,19500000,0.02512,0.22027,16,0.61672
2536,0.001,0.001,0,False,0.0017629902985809146,0,0,False,0.001558319142300023,19508000,0.01716,0.22565,16,1.21552
2537,0.001,0.001,0,False,0.0017465252538093289,0,0,False,0.0015983398508650584,19516000,0.01994,0.22439,16,1.22949
2538,0.001,0.001,0,False,0.0017547898677939258,0,0,False,0.0018291713936552992,19524000,0.02464,0.22516,16,1.20917
2539,0.001,0.001,0,False,0.0017600480715266329,0,0,False,0.001807371905120997,19532000,0.02449,0.22671,16,1.21859
2540,0.001,0.001,0,False,0.001757172243562255,0,0,False,0.0017312897918828544,19540000,0.0226,0.22615,16,1.21223
2541,0.001,0.001,0,False,0.0017569207297122235,0,0,False,0.0017546571050619398,19548000,0.0229,0.22868,16,1.33025
2542,0.001,0.001,0,False,0.001783059917358105,0,0,False,0.002018312606171038,19556000,0.02768,0.22408,16,1.23092
2543,0.001,0.001,0,False,0.0018159531023170914,0,0,False,0.0021119917669479692,19564000,0.02966,0.22637,16,1.32955
2544,0.001,0.001,0,False,0.0018171028824426087,0,0,False,0.0018274509035722645,19572000,0.02511,0.225,16,1.20939
2545,0.001,0.001,0,False,0.001812122616880112,0,0,False,0.0017673002268176418,19580000,0.02432,0.22286,16,1.31734
2546,0.001,0.001,0,False,0.0017991597747675102,0,0,False,0.0016824941957540931,19588000,0.02263,0.22124,16,1.21095
2547,0.001,0.001,0,False,0.0018051862127516098,0,0,False,0.0018594241546085063,19596000,0.02493,0.22313,16,1.31071
2548,0.001,0.001,0,False,0.0018066092891224944,0,0,False,0.0018194169764604565,19600000,0.02608,0.22628,16,0.63067
2549,0.001,0.001,0,False,0.0018260800846289114,0,0,False,0.002001317244186664,19608000,0.028,0.22597,16,1.29528
2550,0.001,0.001,0,False,0.0018421791655708869,0,0,False,0.001987070894048666,19616000,0.02518,0.22464,16,1.30744
2551,0.001,0.001,0,False,0.0018442083173520398,0,0,False,0.001862470683382416,19624000,0.02451,0.22575,16,1.22768
2552,0.001,0.001,0,False,0.0018340730729102003,0,0,False,0.0017428558729336461,19632000,0.02355,0.22502,16,1.33545
2553,0.001,0.001,0,False,0.001840893881391564,0,0,False,0.0019022811577238368,19640000,0.02611,0.2253,16,1.2169
2554,0.001,0.001,0,False,0.0018362942013511604,0,0,False,0.0017948970809875283,19648000,0.02361,0.22371,16,1.20965
2555,0.001,0.001,0,False,0.0018279743913082141,0,0,False,0.0017530961009216985,19656000,0.02378,0.22708,16,1.21063
2556,0.001,0.001,0,False,0.0018245884889786027,0,0,False,0.0017941153680120986,19664000,0.02165,0.22236,16,1.23102
2557,0.001,0.001,0,False,0.0018110937891340528,0,0,False,0.0016896414905331035,19672000,0.02222,0.22408,16,1.30754
2558,0.001,0.001,0,False,0.0017987121067835083,0,0,False,0.0016872769656286082,19680000,0.02258,0.2265,16,1.31774
2559,0.001,0.001,0,False,0.0017929822965483905,0,0,False,0.0017414140044323297,19688000,0.0207,0.22487,16,1.21998
2560,0.001,0.001,0,False,0.0018066319988992898,0,0,False,0.001929479320057385,19696000,0.02677,0.22761,16,1.23361
2561,0.001,0.001,0,False,0.0018180110618872276,0,0,False,0.0019204226287786684,19700000,0.02439,0.22701,16,0.67103
2562,0.001,0.001,0,False,0.0018094548510828796,0,0,False,0.0017324489538437459,19708000,0.01978,0.22547,16,1.28627
2563,0.001,0.001,0,False,0.0017952789279080652,0,0,False,0.0016676956193347379,19716000,0.02121,0.22576,16,1.29948
2564,0.001,0.001,0,False,0.001792986656510201,0,0,False,0.0017723562139294216,19724000,0.02258,0.22665,16,1.22958
2565,0.001,0.001,0,False,0.0017852497193453051,0,0,False,0.0017156172848612431,19732000,0.02225,0.22505,16,1.30333
2566,0.001,0.001,0,False,0.0017733639982184892,0,0,False,0.001666392508077147,19740000,0.02274,0.22696,16,1.30713
2567,0.001,0.001,0,False,0.001764581030972924,0,0,False,0.0016855343257628384,19748000,0.02197,0.2216,16,1.30074
2568,0.001,0.001,0,False,0.0017537436222439973,0,0,False,0.001656206943683659,19756000,0.02195,0.22641,16,1.33274
2569,0.001,0.001,0,False,0.0017536938950747137,0,0,False,0.00175324635055116,19764000,0.02235,0.22326,16,1.23327
2570,0.001,0.001,0,False,0.0017670714717067494,0,0,False,0.0018874696613950703,19772000,0.0231,0.22367,16,1.24001
2571,0.001,0.001,0,False,0.0017514734815187278,0,0,False,0.0016110915698265328,19780000,0.02141,0.22316,16,1.23489
2572,0.001,0.001,0,False,0.0017643700274294345,0,0,False,0.0018804389406257953,19788000,0.02256,0.22484,16,1.22742
2573,0.001,0.001,0,False,0.0017660872357879356,0,0,False,0.001781542111014446,19796000,0.02343,0.22508,16,1.3327
2574,0.001,0.001,0,False,0.0018118674434580667,0,0,False,0.002223889312489246,19800000,0.02937,0.22748,16,0.61309
2575,0.001,0.001,0,False,0.0018154328269736064,0,0,False,0.001847521278613463,19808000,0.02292,0.22316,16,1.3109
2576,0.001,0.001,0,False,0.001809228793375527,0,0,False,0.001753392490992812,19816000,0.02372,0.22945,16,1.21804
2577,0.001,0.001,0,False,0.001811677217641631,0,0,False,0.0018337130360365694,19824000,0.02202,0.22664,16,1.21014
2578,0.001,0.001,0,False,0.0018162458088231191,0,0,False,0.0018573631294565116,19832000,0.0252,0.22669,16,1.31407
2579,0.001,0.001,0,False,0.0018170614244204864,0,0,False,0.0018244019647967917,19840000,0.02595,0.22645,16,1.21297
2580,0.001,0.001,0,False,0.0018076624721689233,0,0,False,0.0017230719019048553,19848000,0.02378,0.22446,16,1.2086
2581,0.001,0.001,0,False,0.0018124907315231799,0,0,False,0.0018559450657114882,19856000,0.0246,0.22742,16,1.3128
2582,0.001,0.001,0,False,0.0017899864375433307,0,0,False,0.0015874477917246896,19864000,0.0197,0.22429,16,1.21253
2583,0.001,0.001,0,False,0.0017821773888745578,0,0,False,0.0017118959508556034,19872000,0.02331,0.22686,16,1.30977
2584,0.001,0.001,0,False,0.0018121800546418948,0,0,False,0.0020822040465479277,19880000,0.02756,0.22803,16,1.23371
2585,0.001,0.001,0,False,0.0018134806253148387,0,0,False,0.0018251857613713317,19888000,0.02502,0.22539,16,1.3028
2586,0.001,0.001,0,False,0.001812279659181898,0,0,False,0.0018014709639854335,19896000,0.0205,0.22691,16,1.21218
2587,0.001,0.001,0,False,0.0018117118409049068,0,0,False,0.001806601476411985,19900000,0.02423,0.22477,16,0.61654
2588,0.001,0.001,0,False,0.0018029821801520151,0,0,False,0.00172441523337599,19908000,0.02346,0.22691,16,1.22175
2589,0.001,0.001,0,False,0.0018246453206931564,0,0,False,0.0020196135855634293,19916000,0.02799,0.22358,16,1.22074
2590,0.001,0.001,0,False,0.0018318583400719624,0,0,False,0.0018967755144812172,19924000,0.02595,0.22568,16,1.21268
2591,0.001,0.001,0,False,0.0018380474647859755,0,0,False,0.0018937495872120935,19932000,0.02436,0.22626,16,1.23438
2592,0.001,0.001,0,False,0.001825936871343588,0,0,False,0.0017169415303621013,19940000,0.02127,0.22157,16,1.31789
2593,0.001,0.001,0,False,0.0018076444460864614,0,0,False,0.0016430126187723223,19948000,0.02192,0.227,16,1.31909
2594,0.001,0.001,0,False,0.001817155140315278,0,0,False,0.001902751388374628,19956000,0.02202,0.22613,16,1.21007
2595,0.001,0.001,0,False,0.0018064953627849154,0,0,False,0.0017105573650116497,19964000,0.02279,0.22333,16,1.23069
2596,0.001,0.001,0,False,0.0018103958879647475,0,0,False,0.0018455006145832364,19972000,0.02578,0.22178,16,1.22136
2597,0.001,0.001,0,False,0.0018134984887807548,0,0,False,0.0018414218961248193,19980000,0.02339,0.22316,16,1.23151
2598,0.001,0.001,0,False,0.0017988219599316456,0,0,False,0.001666733200289663,19988000,0.02088,0.22576,16,1.3171
2599,0.001,0.001,0,False,0.001786675500326359,0,0,False,0.0016773573638787806,19996000,0.022,0.22515,16,1.21411
2600,0.001,0.001,0,False,0.0018311656351342163,0,0,False,0.0022315768484049317,20000000,0.02738,0.22423,16,0.68723
2601,0.001,0.001,0,False,0.0018275501249607395,0,0,False,0.0017950105333994486,20008000,0.02474,0.22455,16,1.34368
2602,0.001,0.001,0,False,0.001813314302778789,0,0,False,0.001685191903141235,20016000,0.02293,0.22228,16,1.2865
2603,0.001,0.001,0,False,0.0018168276552521917,0,0,False,0.0018484478275128172,20024000,0.02346,0.22444,16,1.23882
2604,0.001,0.001,0,False,0.0018191528285199279,0,0,False,0.0018400793879295545,20032000,0.02119,0.22538,16,1.21199
2605,0.001,0.001,0,False,0.0018140522819363267,0,0,False,0.0017681473626839177,20040000,0.02441,0.22495,16,1.23614
2606,0.001,0.001,0,False,0.0018168350069407318,0,0,False,0.001841879531980376,20048000,0.0219,0.22781,16,1.22403
2607,0.001,0.001,0,False,0.0018372203721601103,0,0,False,0.002020688659134517,20056000,0.02501,0.22447,16,1.21531
2608,0.001,0.001,0,False,0.0018317595636055146,0,0,False,0.0017826122866141532,20064000,0.02367,0.22674,16,1.29622
2609,0.001,0.001,0,False,0.0018197730117704184,0,0,False,0.0017118940452545519,20072000,0.02384,0.21999,16,1.23419
2610,0.001,0.001,0,False,0.0018049303528373407,0,0,False,0.0016713464224396423,20080000,0.02187,0.22414,16,1.23561
2611,0.001,0.001,0,False,0.0018133905606237813,0,0,False,0.0018895324307017468,20088000,0.02608,0.22586,16,1.21289
2612,0.001,0.001,0,False,0.0018216624765886864,0,0,False,0.0018961097202728318,20096000,0.02586,0.2239,16,1.31021
2613,0.001,0.001,0,False,0.001845891429677515,0,0,False,0.0020639520074769713,20100000,0.02818,0.22526,16,0.67518
2614,0.001,0.001,0,False,0.0018399831129590413,0,0,False,0.0017868082624927799,20108000,0.02397,0.2253,16,1.29558
2615,0.001,0.001,0,False,0.001826543709971817,0,0,False,0.0017055890830867968,20116000,0.02113,0.22402,16,1.29218
2616,0.001,0.001,0,False,0.0018068074255484484,0,0,False,0.0016291808657381331,20124000,0.02124,0.22715,16,1.24012
2617,0.001,0.001,0,False,0.001797604898620234,0,0,False,0.0017147821562663048,20132000,0.02365,0.22647,16,1.2974
2618,0.001,0.001,0,False,0.0017957516322871755,0,0,False,0.0017790722352896485,20140000,0.02374,0.2262,16,1.23747
2619,0.001,0.001,0,False,0.0017873392809342084,0,0,False,0.0017116281187575066,20148000,0.02209,0.22368,16,1.30001
2620,0.001,0.001,0,False,0.0017766147794290184,0,0,False,0.0016800942658823084,20156000,0.02107,0.22668,16,1.22064
2621,0.001,0.001,0,False,0.0017730814690322433,0,0,False,0.0017412816754612665,20164000,0.02324,0.22903,16,1.22062
2622,0.001,0.001,0,False,0.0017848684116201076,0,0,False,0.0018909508949108854,20172000,0.02583,0.22392,16,1.23831
2623,0.001,0.001,0,False,0.0017733238148293653,0,0,False,0.0016694224437126858,20180000,0.02256,0.22264,16,1.21964
2624,0.001,0.001,0,False,0.0017811848852041358,0,0,False,0.0018519345185770712,20188000,0.02544,0.22294,16,1.22848
2625,0.001,0.001,0,False,0.0017628626144579331,0,0,False,0.0015979621777421082,20196000,0.02067,0.22568,16,1.30899
2626,0.001,0.001,0,False,0.0017845121464004083,0,0,False,0.001979357933882685,20200000,0.02793,0.22331,16,0.61326
2627,0.001,0.001,0,False,0.0017717718844969834,0,0,False,0.001657109527366158,20208000,0.02187,0.22738,16,1.23545
2628,0.001,0.001,0,False,0.0017742533076651067,0,0,False,0.0017965861161782168,20216000,0.02113,0.22471,16,1.23577
2629,0.001,0.001,0,False,0.001765097484738073,0,0,False,0.001682695078394771,20224000,0.02242,0.22439,16,1.29425
2630,0.001,0.001,0,False,0.0017361689356972083,0,0,False,0.0014758119943294266,20232000,0.01849,0.22496,16,1.23547
2631,0.001,0.001,0,False,0.001728208881336451,0,0,False,0.0016565683920896363,20240000,0.02148,0.22437,16,1.30116
2632,0.001,0.001,0,False,0.0017386150609006476,0,0,False,0.001832270676978417,20248000,0.02548,0.22471,16,1.22271
2633,0.001,0.001,0,False,0.0017305369626973185,0,0,False,0.0016578340788673577,20256000,0.01935,0.22481,16,1.3174
2634,0.001,0.001,0,False,0.0017381099120304258,0,0,False,0.0018062664560283919,20264000,0.02383,0.22645,16,1.20755
2635,0.001,0.001,0,False,0.001748669142639472,0,0,False,0.0018437022181208873,20272000,0.02291,0.223,16,1.21158
2636,0.001,0.001,0,False,0.0017475090877126231,0,0,False,0.001737068593370984,20280000,0.0224,0.2232,16,1.2288
2637,0.001,0.001,0,False,0.001757124561809314,0,0,False,0.0018436638286795325,20288000,0.02133,0.22297,16,1.31263
2638,0.001,0.001,0,False,0.0017545995870460443,0,0,False,0.0017318748141766163,20296000,0.02282,0.22602,16,1.33076
2639,0.001,0.001,0,False,0.0017427934443503793,0,0,False,0.0016365381600893945,20300000,0.02326,0.21964,16,0.6179
2640,0.001,0.001,0,False,0.001742575357849688,0,0,False,0.0017406125793434644,20308000,0.02286,0.22388,16,1.23846
2641,0.001,0.001,0,False,0.001737246852663764,0,0,False,0.0016892903059904502,20316000,0.02098,0.22374,16,1.31349
2642,0.001,0.001,0,False,0.0017507449420411296,0,0,False,0.001872227746437419,20324000,0.02627,0.22472,16,1.30341
2643,0.001,0.001,0,False,0.0017541028759425542,0,0,False,0.0017843242810553746,20332000,0.0242,0.22494,16,1.21115
2644,0.001,0.001,0,False,0.001759842162624498,0,0,False,0.0018114957427619938,20340000,0.02453,0.22666,16,1.21448
2645,0.001,0.001,0,False,0.0017687266388668487,0,0,False,0.001848686925048004,20348000,0.02181,0.22758,16,1.23449
2646,0.001,0.001,0,False,0.0017659371800408069,0,0,False,0.0017408320506064293,20356000,0.02266,0.22495,16,1.32456
